Company,Repository,Stars,Watchers,Language
mozilla,mozilla/OpenDesign,179,179,
mozilla,mozilla/webextension-polyfill,178,178,JavaScript
mozilla,mozilla/browserid-crypto,163,163,JavaScript
mozilla,mozilla/html5-lint,162,162,Python
mozilla,mozilla/sugardough,160,160,Python
mozilla,mozilla/dryice,160,160,JavaScript
mozilla,mozilla/prospector,147,147,JavaScript
mozilla,mozilla/mp4parse-rust,147,147,Rust
mozilla,mozilla/django-csp,141,141,Python
mozilla,mozilla/popcorn.webmaker.org,141,141,JavaScript
mozilla,mozilla/i18n-abide,141,141,JavaScript
mozilla,mozilla/mozilla-presentation-templates,138,138,HTML
mozilla,mozilla/pdfjs-dist,138,138,JavaScript
mozilla,mozilla/moz-git-tools,137,137,Shell
mozilla,mozilla/webmaker-android,137,137,Java
mozilla,mozilla/connect-cachify,135,135,JavaScript
mozilla,mozilla/platform-status,132,132,JavaScript
mozilla,mozilla/crontabber,129,129,Python
mozilla,mozilla/activity-stream,127,127,JavaScript
mozilla,mozilla/Addon-Tests,124,124,Python
mozilla,mozilla/tincan,123,123,CSS
mozilla,mozilla/zilla-slab,122,122,Shell
mozilla,mozilla/fxa-content-server,122,122,JavaScript
mozilla,mozilla/browserid-cookbook,121,121,Ruby
mozilla,mozilla/lean-data-practices,119,119,
mozilla,mozilla/http-observatory-website,118,118,HTML
mozilla,mozilla/node-srp,117,117,JavaScript
mozilla,mozilla/rainbow,114,114,C
mozilla,mozilla/fireplace,114,114,JavaScript
mozilla,mozilla/django-badger,113,113,Python
mozilla,mozilla/airmozilla,113,113,Python
mozilla,mozilla/fxemoji,113,113,Python
mozilla,mozilla/payments-ui,113,113,JavaScript
mozilla,mozilla/openbadges-badgekit,112,112,JavaScript
mozilla,mozilla/WebGameStub,112,112,JavaScript
mozilla,mozilla/hotdish,112,112,JavaScript
mozilla,mozilla/moztrap,110,110,Python
mozilla,mozilla/One-Mozilla-blog,105,105,CSS
mozilla,mozilla/slowparse,102,102,JavaScript
mozilla,mozilla/high-fidelity,100,100,JavaScript
mozilla,mozilla/treeherder,100,100,Python
mozilla,mozilla/oghliner,98,98,JavaScript
mozilla,mozilla/arewefastyet,92,92,JavaScript
mozilla,mozilla/mortar-game-stub,90,90,JavaScript
mozilla,mozilla/django-session-csrf,86,86,Python
mozilla,mozilla/id-specs,85,85,
mozilla,mozilla/mozregression,85,85,Python
mozilla,mozilla/DropItLike,84,84,
mozilla,mozilla/mozmill,83,83,JavaScript
mozilla,mozilla/talkilla,80,80,JavaScript
mozilla,mozilla/addons-linter,79,79,JavaScript
mozilla,mozilla/css-grid-inspector,78,78,JavaScript
mozilla,mozilla/webxr-api,78,78,
mozilla,mozilla/django-memcached-pool,76,76,Python
mozilla,mozilla/eyedee.me,75,75,JavaScript
mozilla,mozilla/vaani.iot,74,74,
mozilla,mozilla/tabzilla,72,72,CSS
mozilla,mozilla/pytest-mozwebqa,71,71,Python
mozilla,mozilla/http-observatory-cli,70,70,Python
mozilla,mozilla/webmaker.org,69,69,HTML
mozilla,mozilla/nixpkgs-mozilla,68,68,Nix
mozilla,mozilla/Marketplace.PHP,67,67,PHP
mozilla,mozilla/devtools-perf-game,66,66,JavaScript
mozilla,mozilla/jupyter-spark,64,64,JavaScript
mozilla,mozilla/addons-frontend,64,64,JavaScript
mozilla,mozilla/popcorn-editor,62,62,JavaScript
mozilla,mozilla/amo-validator,62,62,Python
mozilla,mozilla/django-piston,61,61,Python
mozilla,mozilla/firefoxos-quick-start,60,60,JavaScript
mozilla,mozilla/webdriver-rust,60,60,Rust
mozilla,mozilla/notes,59,59,JavaScript
mozilla,mozilla/wikimo_content,59,59,Python
mozilla,mozilla/mozhacks,58,58,PHP
mozilla,mozilla/browsermirror,58,58,JavaScript
mozilla,mozilla/funfactory,58,58,Python
mozilla,mozilla/django-tidings,57,57,Python
mozilla,mozilla/balrog,57,57,Python
mozilla,mozilla/commonware,56,56,Python
mozilla,mozilla/learning.mozilla.org,55,55,JavaScript
mozilla,mozilla/apk-cli,55,55,JavaScript
mozilla,mozilla/audit-go,55,55,Go
mozilla,mozilla/mediawiki-bugzilla,53,53,PHP
mozilla,mozilla/f1,53,53,Python
mozilla,mozilla/webdev-bootcamp,52,52,Python
mozilla,mozilla/goggles.mozilla.org,51,51,JavaScript
mozilla,mozilla/nightlytt,50,50,JavaScript
mozilla,mozilla/mozwebqa-test-templates,49,49,
mozilla,mozilla/node-janus,48,48,JavaScript
mozilla,mozilla/123done,48,48,JavaScript
mozilla,mozilla/webxr-polyfill,48,48,JavaScript
mozilla,mozilla/srihash.org,48,48,JavaScript
mozilla,mozilla/standup,48,48,Python
mozilla,mozilla/friendlycode,47,47,JavaScript
mozilla,mozilla/vaani,47,47,JavaScript
mozilla,mozilla/wp-offline-shell,47,47,PHP
mozilla,mozilla/socorro-infra,47,47,Shell
mozilla,mozilla/wsoh,46,46,
mozilla,mozilla/community-development,46,46,
mozilla,mozilla/moz-grid-config,45,45,
mozilla,mozilla/telemetry-dashboard,44,44,JavaScript
mozilla,mozilla/zest,44,44,Java
mozilla,mozilla/fireplay-sublime,43,43,Python
mozilla,mozilla/datazilla,43,43,JavaScript
mozilla,mozilla/mozfest-program,42,42,
mozilla,mozilla/global-sprint,42,42,CSS
mozilla,mozilla/restmail.net,42,42,JavaScript
mozilla,mozilla/affiliates,41,41,Python
mozilla,mozilla/firefox-for-android-addons,41,41,JavaScript
mozilla,mozilla/webpay,41,41,Python
mozilla,mozilla/ubiquity,41,41,JavaScript
mozilla,mozilla/awsboxen,41,41,JavaScript
mozilla,mozilla/science.mozilla.org,41,41,JavaScript
mozilla,mozilla/winchan,40,40,JavaScript
mozilla,mozilla/configman,40,40,Python
mozilla,mozilla/page-metadata-parser,40,40,JavaScript
mozilla,mozilla/telemetry-server,40,40,Python
mozilla,mozilla/webdev,39,39,JavaScript
mozilla,mozilla/remo,39,39,Python
mozilla,mozilla/badgekit-api,39,39,JavaScript
mozilla,mozilla/build-fwunit,39,39,CSS
mozilla,mozilla/donate.mozilla.org,39,39,JavaScript
mozilla,mozilla/socialapi-dev,39,39,JavaScript
mozilla,mozilla/webowonder-demos,39,39,JavaScript
mozilla,mozilla/minion-backend,38,38,Python
mozilla,mozilla/videur,38,38,Lua
mozilla,mozilla/apk-factory-service,38,38,JavaScript
mozilla,mozilla/webrtc-standalone,37,37,C++
mozilla,mozilla/inventory,36,36,Python
mozilla,mozilla/webrtc,36,36,JavaScript
mozilla,mozilla/mozillians-tests,36,36,Python
mozilla,mozilla/openbadger,36,36,JavaScript
mozilla,mozilla/mozbase-deprecated,35,35,
mozilla,mozilla/marketplace-tests,35,35,
mozilla,mozilla/popcorn_maker,35,35,Python
mozilla,mozilla/nuggets,35,35,Python
mozilla,mozilla/corsica,35,35,JavaScript
mozilla,mozilla/napkin,35,35,JavaScript
mozilla,mozilla/scrumbugz,35,35,Python
mozilla,mozilla/rescuefox,35,35,JavaScript
mozilla,mozilla/build-tools,34,34,Python
mozilla,mozilla/PyBrowserID,34,34,Python
mozilla,mozilla/mofo-bootstrap,34,34,CSS
mozilla,mozilla/leadership-training,34,34,CSS
mozilla,mozilla/fxa-oauth-server,34,34,JavaScript
mozilla,mozilla/react-metrics-graphics,34,34,JavaScript
mozilla,mozilla/source,33,33,Python
mozilla,mozilla/pymake,33,33,Python
mozilla,mozilla/chatspaces,33,33,JavaScript
mozilla,mozilla/playdoh-docs,33,33,Python
mozilla,mozilla/mortar-app-stub,33,33,CSS
mozilla,mozilla/pretty-fast,32,32,JavaScript
mozilla,mozilla/wp-web-push,32,32,PHP
mozilla,mozilla/memchaser,32,32,JavaScript
mozilla,mozilla/sumo-tests,31,31,
mozilla,mozilla/app-validator,31,31,Python
mozilla,mozilla/django-post-request-task,31,31,Python
mozilla,mozilla/solitude,31,31,Python
mozilla,mozilla/libaudit-go,31,31,Go
mozilla,mozilla/releases-comm-central,30,30,JavaScript
mozilla,mozilla/areweslimyet,30,30,JavaScript
mozilla,mozilla/mozdownload,30,30,Python
mozilla,mozilla/gecko-projects,29,29,
mozilla,mozilla/telemetry-airflow,29,29,Python
mozilla,mozilla/MakeAPI,29,29,JavaScript
mozilla,mozilla/speaktome,28,28,JavaScript
mozilla,mozilla/jydoop,28,28,Python
mozilla,mozilla/ADBFuzz,28,28,Python
mozilla,mozilla/jupyter-notebook-gist,28,28,Python
mozilla,mozilla/lightbeam-we,28,28,JavaScript
mozilla,mozilla/oneanddone,28,28,
mozilla,mozilla/Socorro-Tests,28,28,
mozilla,mozilla/mcom-tests,28,28,
mozilla,mozilla/universal-search,28,28,JavaScript
mozilla,mozilla/fjord,28,28,Python
mozilla,mozilla/playdoh-lib,27,27,HTML
mozilla,mozilla/badges.mozilla.org,27,27,Python
mozilla,mozilla/markup,27,27,JavaScript
mozilla,mozilla/persona-yahoo-bridge,27,27,JavaScript
mozilla,mozilla/SocialShare,27,27,JavaScript
mozilla,mozilla/mozilla-opennews,27,27,HTML
mozilla,mozilla/oauthorizer,27,27,JavaScript
mozilla,mozilla/observatory-cli,27,27,JavaScript
mozilla,mozilla/emr-bootstrap-spark,27,27,Python
mozilla,mozilla/wp-sw-manager,27,27,PHP
mozilla,mozilla/bidpom,26,26,Python
mozilla,mozilla/webmaker-curriculum,26,26,HTML
mozilla,mozilla/contribute.json,26,26,CSS
mozilla,mozilla/adbhelper,26,26,JavaScript
mozilla,mozilla/gecko,26,26,
mozilla,mozilla/fxa-local-dev,26,26,Shell
mozilla,mozilla/twitter-address-bar-search,26,26,JavaScript
mozilla,mozilla/login.webmaker.org,26,26,JavaScript
mozilla,mozilla/minion-frontend,26,26,JavaScript
mozilla,mozilla/fxa-js-client,26,26,JavaScript
mozilla,mozilla/icongrid,25,25,JavaScript
mozilla,mozilla/moztrap-tests,25,25,Python
mozilla,mozilla/open-leadership-training-series,25,25,CSS
mozilla,mozilla/addons,25,25,
mozilla,mozilla/cleopatra,25,25,JavaScript
mozilla,mozilla/PyHawk,24,24,Python
mozilla,mozilla/language-mapping-list,24,24,JavaScript
mozilla,mozilla/Reps,24,24,HTML
mozilla,mozilla/treeherder-ui-deprecated,24,24,
mozilla,mozilla/elmo,24,24,JavaScript
mozilla,mozilla/process-releases,24,24,Shell
mozilla,mozilla/django-product-details,24,24,Python
mozilla,mozilla/betafarm,23,23,Python
mozilla,mozilla/Campus-Program,23,23,
mozilla,mozilla/node-webmaker-i18n,23,23,JavaScript
mozilla,mozilla/moz-handler,23,23,JavaScript
mozilla,mozilla/identity-ops,23,23,Python
mozilla,mozilla/geodude,23,23,Python
mozilla,mozilla/mdn-tests,22,22,
mozilla,mozilla/normandy,22,22,JavaScript
mozilla,mozilla/loop,22,22,JavaScript
mozilla,mozilla/mortar-list-detail,22,22,JavaScript
mozilla,mozilla/devtools,22,22,JavaScript
mozilla,mozilla/persona-ios,22,22,Objective-C
mozilla,mozilla/emojione-colr,22,22,JavaScript
mozilla,mozilla/kanbanzilla,22,22,JavaScript
mozilla,mozilla/mod_authnz_persona,22,22,C
mozilla,mozilla/fxa,22,22,JavaScript
mozilla,mozilla/firefox-browser-architecture,22,22,CSS
mozilla,mozilla/mortar-layouts,21,21,JavaScript
mozilla,mozilla/around,21,21,CSS
mozilla,mozilla/activate.mozilla.community,21,21,HTML
mozilla,mozilla/build-puppet,21,21,Ruby
mozilla,mozilla/makerstrap,21,21,HTML
mozilla,mozilla/webmaker-core,21,21,JavaScript
mozilla,mozilla/spade,21,21,JavaScript
mozilla,mozilla/mwos-letsencrypt-2015,21,21,C
mozilla,mozilla/telemetry-analysis-service,21,21,Python
mozilla,mozilla/mozilla-ignite-learning-lab-demos,20,20,Python
mozilla,mozilla/appmaker-components,20,20,CSS
mozilla,mozilla/blok,20,20,JavaScript
mozilla,mozilla/input-tests,19,19,
mozilla,mozilla/mod_browserid,19,19,C
mozilla,mozilla/mozillafestival.org,19,19,JavaScript
mozilla,mozilla/ascendproject,19,19,CSS
mozilla,mozilla/mozmill-ci,19,19,Python
mozilla,mozilla/firefox-hardware-report,19,19,Jupyter Notebook
mozilla,mozilla/openbadges-discovery,19,19,JavaScript
mozilla,mozilla/participation-leaders-accountability,19,19,
mozilla,mozilla/interest-dashboard,18,18,JavaScript
mozilla,mozilla/ispdb,18,18,Python
mozilla,mozilla/simulated-devices,18,18,JavaScript
mozilla,mozilla/socorro-crashstats,18,18,Python
mozilla,mozilla/fxpay,18,18,JavaScript
mozilla,mozilla/fx-share-addon,18,18,JavaScript
mozilla,mozilla/qmo-tests,17,17,
mozilla,mozilla/web-components,17,17,JavaScript
mozilla,mozilla/security,17,17,Python
mozilla,mozilla/advocacy.mozilla.org,17,17,JavaScript
mozilla,mozilla/pdf.js-bot,17,17,JavaScript
mozilla,mozilla/picl-server,17,17,JavaScript
mozilla,mozilla/gitribution,17,17,JavaScript
mozilla,mozilla/web-forward,17,17,PHP
mozilla,mozilla/openbadges-bakery,17,17,JavaScript
mozilla,mozilla/codemoji,17,17,JavaScript
mozilla,mozilla/janus-addon,17,17,JavaScript
mozilla,mozilla/devroadshow2017,17,17,HTML
mozilla,mozilla/chronicle,17,17,JavaScript
mozilla,mozilla/Affiliates-Tests,17,17,
mozilla,mozilla/caseconductor-platform,16,16,Java
mozilla,mozilla/nunjucks-docs,16,16,
mozilla,mozilla/inneractive,16,16,JavaScript
mozilla,mozilla/api.webmaker.org,16,16,JavaScript
mozilla,mozilla/telemetry-batch-view,16,16,Scala
mozilla,mozilla/webliteracymap,16,16,
mozilla,mozilla/vinz-clortho,16,16,
mozilla,mozilla/personatestuser.org,16,16,JavaScript
mozilla,mozilla/caseconductor-ui,16,16,Python
mozilla,mozilla/csp-logger,16,16,JavaScript
mozilla,mozilla/bespinclient,16,16,JavaScript
mozilla,mozilla/id.webmaker.org,16,16,JavaScript
mozilla,mozilla/npapi-sdk,16,16,C
mozilla,mozilla/autophone,16,16,Python
mozilla,mozilla/django-moz-header,15,15,CSS
mozilla,mozilla/mozilla-ignite,15,15,Python
mozilla,mozilla/jsThreads,15,15,JavaScript
mozilla,mozilla/project_haiku.iot,15,15,Objective-C
mozilla,mozilla/webmaker-profile,15,15,CSS
mozilla,mozilla/wp-offline-content,15,15,JavaScript
mozilla,mozilla/webmaker-launch,15,15,HTML
mozilla,mozilla/murmur,15,15,JavaScript
mozilla,mozilla/zamboni-lib,15,15,Python
mozilla,mozilla/addon-compatibility-reporter,15,15,JavaScript
mozilla,mozilla/moz-corsica,15,15,Shell
mozilla,mozilla/pkipolicy,15,15,
mozilla,mozilla/fxtest-jenkins-pipeline,15,15,Groovy
mozilla,mozilla/network-pulse,15,15,JavaScript
mozilla,mozilla/monolith,14,14,JavaScript
mozilla,mozilla/FlightDeck-selenium,14,14,
mozilla,mozilla/charts,14,14,JavaScript
mozilla,mozilla/pulse,14,14,JavaScript
mozilla,mozilla/wiki-tests,14,14,
mozilla,mozilla/watchdog-visualize-passwords,14,14,JavaScript
mozilla,mozilla/firefox-flicks,14,14,Python
mozilla,mozilla/receiptverifier,14,14,JavaScript
mozilla,mozilla/learning-networks,14,14,HTML
mozilla,mozilla/remote-newtab,14,14,JavaScript
mozilla,mozilla/firefox-ui-tests,14,14,
mozilla,mozilla/webmaker-browser,14,14,JavaScript
mozilla,mozilla/release-blog,14,14,CSS
mozilla,mozilla/legal-docs,14,14,
mozilla,mozilla/happyforms,14,14,Python
mozilla,mozilla/build-relengapi,14,14,Python
mozilla,mozilla/PyPOM,14,14,Python
mozilla,mozilla/layerscope,13,13,JavaScript
mozilla,mozilla/sauropod,13,13,JavaScript
mozilla,mozilla/calculator,13,13,JavaScript
mozilla,mozilla/mozilla_ci_tools,13,13,Python
mozilla,mozilla/browserid_addon,13,13,JavaScript
mozilla,mozilla/grunt-i18n-abide,13,13,JavaScript
mozilla,mozilla/quality.mozilla.org,13,13,PHP
mozilla,mozilla/mozwebqa-examples,13,13,Python
mozilla,mozilla/ember-cli-fxos,12,12,JavaScript
mozilla,mozilla/tuxedo,12,12,PHP
mozilla,mozilla/autolander,12,12,JavaScript
mozilla,mozilla/django-dnt,12,12,Python
mozilla,mozilla/reflex-react-driver,12,12,JavaScript
mozilla,mozilla/popcorn-docs,12,12,HTML
mozilla,mozilla/spartacus,12,12,JavaScript
mozilla,mozilla/appsync,12,12,Python
mozilla,mozilla/minion-zap-plugin,12,12,Python
mozilla,mozilla/parapara,12,12,JavaScript
mozilla,mozilla/galaxy.js-mobile-gamepad,12,12,JavaScript
mozilla,mozilla/miracle,12,12,Python
mozilla,mozilla/zippy,12,12,JavaScript
mozilla,mozilla/newtab-dev,12,12,
mozilla,mozilla/make.mozilla.org,12,12,Python
mozilla,mozilla/wptview,12,12,JavaScript
mozilla,mozilla/network,12,12,Python
mozilla,mozilla/page-metadata-service,11,11,JavaScript
mozilla,mozilla/theopenstandard,11,11,PHP
mozilla,mozilla/example-addon-repo,11,11,JavaScript
mozilla,mozilla/fxa-profile-server,11,11,JavaScript
mozilla,mozilla/wiki.mozilla.org,11,11,PHP
mozilla,mozilla/feedthefox,11,11,Python
mozilla,mozilla/node-firefox-find-ports,11,11,JavaScript
mozilla,mozilla/persona-gmail-bridge,11,11,JavaScript
mozilla,mozilla/sign-addon,11,11,JavaScript
mozilla,mozilla/mozilla-pootle-extras,11,11,Python
mozilla,mozilla/mozilla-django-oidc,11,11,Python
mozilla,mozilla/mozmill-dashboard,11,11,JavaScript
mozilla,mozilla/openbadges-validator,11,11,JavaScript
mozilla,mozilla/nocturnal,11,11,CSS
mozilla,mozilla/wp-add-to-homescreen,11,11,PHP
mozilla,mozilla/build-mozharness,11,11,Python
mozilla,mozilla/soup,10,10,JavaScript
mozilla,mozilla/video-bg-play,10,10,JavaScript
mozilla,mozilla/firefox57-sprint,10,10,JavaScript
mozilla,mozilla/galaxy-api,10,10,JavaScript
mozilla,mozilla/WebApp-OpenStreetMap,10,10,JavaScript
mozilla,mozilla/marketplace-env,10,10,Shell
mozilla,mozilla/connected-devices-experiments,10,10,HTML
mozilla,mozilla/fennec-search,10,10,Java
mozilla,mozilla/caravela,10,10,Python
mozilla,mozilla/remo-tests,10,10,
mozilla,mozilla/galaxy,10,10,JavaScript
mozilla,mozilla/puente,10,10,Python
mozilla,mozilla/django-jobvite,10,10,Python
mozilla,mozilla/addon-builder-helper,10,10,JavaScript
mozilla,mozilla/mozilla-campus-clubs,10,10,CSS
mozilla,mozilla/mrburns,10,10,CSS
mozilla,mozilla/testdaybot,10,10,JavaScript
mozilla,mozilla/galaxy.js,10,10,JavaScript
mozilla,mozilla/fxa-auth-db-mysql,10,10,JavaScript
mozilla,mozilla/jx-sqlite,10,10,Python
mozilla,mozilla/minion-vm,9,9,Shell
mozilla,mozilla/payments-env,9,9,Python
mozilla,mozilla/xtags-org,9,9,JavaScript
mozilla,mozilla/persona-presentation-assets,9,9,
mozilla,mozilla/servicebook,9,9,Python
mozilla,mozilla/home-snippets-server,9,9,Python
mozilla,mozilla/mofo-ui,9,9,JavaScript
mozilla,mozilla/standup-irc,9,9,JavaScript
mozilla,mozilla/addons.mozilla.org-mod,9,9,CSS
mozilla,mozilla/python_moztelemetry,9,9,Python
mozilla,mozilla/inv-tool,9,9,Python
mozilla,mozilla/nimble.webmaker.org,9,9,JavaScript
mozilla,mozilla/eslint-plugin-no-unsanitized,9,9,JavaScript
mozilla,mozilla/github-org-scripts,9,9,Python
mozilla,mozilla/publish.webmaker.org,9,9,JavaScript
mozilla,mozilla/python-spidermonkey,9,9,Python
mozilla,mozilla/fxa-dev,9,9,Lua
mozilla,mozilla/fxa-content-server-l10n,9,9,Shell
mozilla,mozilla/chief,9,9,Python
mozilla,mozilla/shumway-dist,9,9,JavaScript
mozilla,mozilla/hashitalk2015,9,9,
mozilla,mozilla/mozlando-frontend-demo,9,9,JavaScript
mozilla,mozilla/sciencelab,9,9,PHP
mozilla,mozilla/mozmill-automation,9,9,Python
mozilla,mozilla/trafficcop,9,9,JavaScript
mozilla,mozilla/libadb.js,9,9,C++
mozilla,mozilla/browserid-ios,9,9,Objective-C
mozilla,mozilla/payments,9,9,
mozilla,mozilla/verbatim,8,8,Python
mozilla,mozilla/developer-challenge-platform,8,8,Ruby
mozilla,mozilla/JSBugMon,8,8,Python
mozilla,mozilla/mozpay-js,8,8,JavaScript
mozilla,mozilla/phonebook,8,8,PHP
mozilla,mozilla/fxa-customs-server,8,8,JavaScript
mozilla,mozilla/apps.mozillalabs.com,8,8,JavaScript
mozilla,mozilla/b2gperf,8,8,Python
mozilla,mozilla/buddyup,8,8,JavaScript
mozilla,mozilla/mozilla-reports,8,8,Jupyter Notebook
mozilla,mozilla/ensemble,8,8,JavaScript
mozilla,mozilla/releasewarrior,8,8,Python
mozilla,mozilla/Jisort,8,8,Java
mozilla,mozilla/webapps-spec,8,8,JavaScript
mozilla,mozilla/gamesaver,8,8,JavaScript
mozilla,mozilla/stun-vm,8,8,Shell
mozilla,mozilla/bespinserver,8,8,Python
mozilla,mozilla/briar-patch,8,8,Python
mozilla,mozilla/tls-canary,8,8,Python
mozilla,mozilla/events.webmaker.org,8,8,JavaScript
mozilla,mozilla/minion-nmap-plugin,8,8,Python
mozilla,mozilla/universal-search-gecko-dev,8,8,C++
mozilla,mozilla/angle,8,8,C++
mozilla,mozilla/captain,8,8,Python
mozilla,mozilla/marketplace-loadtest,8,8,Python
mozilla,mozilla/Marketplace.Python,8,8,Python
mozilla,mozilla/mozmoderator,8,8,Python
mozilla,mozilla/input-lib,7,7,Python
mozilla,mozilla/loady,7,7,JavaScript
mozilla,mozilla/node-firefox-examples-gulp,7,7,JavaScript
mozilla,mozilla/deis-backup-service,7,7,Shell
mozilla,mozilla/velocity2015,7,7,
mozilla,mozilla/newnewtab,7,7,JavaScript
mozilla,mozilla/mozilla-club-activity-ping-kong,7,7,JavaScript
mozilla,mozilla/anodejsholidayseason,7,7,
mozilla,mozilla/apk-signer,7,7,Python
mozilla,mozilla/build.webmaker.org,7,7,CSS
mozilla,mozilla/botio-files-pdfjs,7,7,JavaScript
mozilla,mozilla/speech-proxy,7,7,JavaScript
mozilla,mozilla/foundation-security-advisories,7,7,Python
mozilla,mozilla/ssh_scan_api,7,7,Ruby
mozilla,mozilla/experiments-viewer,7,7,JavaScript
mozilla,mozilla/FoxPuppet,7,7,Python
mozilla,mozilla/webmaker-profile-2,7,7,JavaScript
mozilla,mozilla/mozmill-environment,7,7,Python
mozilla,mozilla/PyVEP,7,7,Python
mozilla,mozilla/firefox-app-validator-manifest,7,7,JavaScript
mozilla,mozilla/snippets-tests,7,7,
mozilla,mozilla/yogafire,7,7,JavaScript
mozilla,mozilla/mozillaclubs,7,7,CSS
mozilla,mozilla/open-innovation-curriculum,7,7,JavaScript
mozilla,mozilla/firefox-data-store-docs,7,7,
mozilla,mozilla/test-amo-validator,7,7,Python
mozilla,mozilla/mozilla-club-guides,7,7,JavaScript
mozilla,mozilla/doozer,7,7,Python
mozilla,mozilla/speaktome-web,7,7,JavaScript
mozilla,mozilla/mozilla.github.io,7,7,HTML
mozilla,mozilla/version-control-tools,7,7,Python
mozilla,mozilla/python_mozetl,7,7,Python
mozilla,mozilla/fxoss,7,7,JavaScript
mozilla,mozilla/marketplay,7,7,Python
mozilla,mozilla/minion-skipfish-plugin,7,7,Python
mozilla,mozilla/stillis,7,7,Python
mozilla,mozilla/mozcommitbuilder,7,7,Python
mozilla,mozilla/webmaker-landing-pages,7,7,HTML
mozilla,mozilla/popcoder,7,7,Python
mozilla,mozilla/firefox-code-quality,7,7,CSS
mozilla,mozilla/community-spaces,7,7,
mozilla,mozilla/deprecated-treestatus,7,7,
mozilla,mozilla/telemetry-onboarding,7,7,Jupyter Notebook
mozilla,mozilla/minion-ssl-plugin,6,6,Python
mozilla,mozilla/monolith-aggregator,6,6,Python
mozilla,mozilla/zamboni-dashboard,6,6,Python
mozilla,mozilla/datazilla_client,6,6,Python
mozilla,mozilla/watchdog-visualhash,6,6,JavaScript
mozilla,mozilla/node-firefox-cli,6,6,JavaScript
mozilla,mozilla/mig-sandbox,6,6,C
mozilla,mozilla/persona.org,6,6,CSS
mozilla,mozilla/adhoctribution,6,6,JavaScript
mozilla,mozilla/all-aboard,6,6,JavaScript
mozilla,mozilla/addon-sdk-sdocs,6,6,CSS
mozilla,mozilla/browserid-local-verify,6,6,JavaScript
mozilla,mozilla/bugzfeed,6,6,Python
mozilla,mozilla/janus-image-worker,6,6,C
mozilla,mozilla/webmaker-tests,6,6,
mozilla,mozilla/make-valet,6,6,JavaScript
mozilla,mozilla/rbbz,6,6,Python
mozilla,mozilla/marketplace-core-modules,6,6,JavaScript
mozilla,mozilla/Campus-Activities,6,6,
mozilla,mozilla/gombot,6,6,JavaScript
mozilla,mozilla/blushproof,6,6,JavaScript
mozilla,mozilla/ashes,6,6,Python
mozilla,mozilla/clouseau,6,6,Python
mozilla,mozilla/speaktome-node,6,6,JavaScript
mozilla,mozilla/mozilla-club-activity-kraken-the-code,6,6,JavaScript
mozilla,mozilla/releasehealth,6,6,JavaScript
mozilla,mozilla/product-details-json,6,6,Python
mozilla,mozilla/splice,6,6,Python
mozilla,mozilla/g2p,6,6,C++
mozilla,mozilla/mozfest-event-app,6,6,JavaScript
mozilla,mozilla/ouija,6,6,Python
mozilla,mozilla/ping-centre,6,6,JavaScript
mozilla,mozilla/partinfra-playbooks,6,6,Python
mozilla,mozilla/fxa-oauth-console,6,6,JavaScript
mozilla,mozilla/cerberus,6,6,Python
mozilla,mozilla/spark,6,6,JavaScript
mozilla,mozilla/prowac,6,6,JavaScript
mozilla,mozilla/coss,6,6,CSS
mozilla,mozilla/picl-contacts,6,6,JavaScript
mozilla,mozilla/CSOL-site,6,6,JavaScript
mozilla,mozilla/webconsole,6,6,JavaScript
mozilla,mozilla/opensearch,6,6,JavaScript
mozilla,mozilla/server-share,6,6,Python
mozilla,mozilla/self-repair-server,6,6,JavaScript
mozilla,mozilla/DemoStumbler,6,6,Java
mozilla,mozilla/universal-search-content,6,6,JavaScript
mozilla,mozilla/fxa-python-client,6,6,Python
mozilla,mozilla/stooge,6,6,JavaScript
mozilla,mozilla/medusa,6,6,Clojure
mozilla,mozilla/energia,6,6,JavaScript
mozilla,mozilla/promise-sqlite,6,6,JavaScript
mozilla,mozilla/webcompat-addon,6,6,JavaScript
mozilla,mozilla/tippy-top-sites,6,6,JavaScript
mozilla,mozilla/node-vtt,6,6,JavaScript
mozilla,mozilla/missioncontrol,6,6,Python
mozilla,mozilla/partinfra-terraform,6,6,HCL
mozilla,mozilla/hungry-js,5,5,JavaScript
mozilla,mozilla/domesday,5,5,Python
mozilla,mozilla/migfw,5,5,C++
mozilla,mozilla/payments-client,5,5,JavaScript
mozilla,mozilla/onyx,5,5,Python
mozilla,mozilla/mozilla-club-activity-html-puzzle-boxes,5,5,JavaScript
mozilla,mozilla/shield-study-privacy,5,5,JavaScript
mozilla,mozilla/nss-fuzzing-corpus,5,5,
mozilla,mozilla/stab-crashes,5,5,JavaScript
mozilla,mozilla/addon-recommendation-shield-study,5,5,JavaScript
mozilla,mozilla/appmaker-words,5,5,
mozilla,mozilla/build-runner,5,5,Python
mozilla,mozilla/mortar-tab-view,5,5,JavaScript
mozilla,mozilla/taar,5,5,Python
mozilla,mozilla/moz-dev-contrib,5,5,Python
mozilla,mozilla/spiderflunky,5,5,Python
mozilla,mozilla/client-share-web,5,5,JavaScript
mozilla,mozilla/openbadges-validator-service,5,5,JavaScript
mozilla,mozilla/gombot-chrome,5,5,JavaScript
mozilla,mozilla/motown,5,5,JavaScript
mozilla,mozilla/webtools-workermgmt,5,5,PHP
mozilla,mozilla/webmaker-addons,5,5,JavaScript
mozilla,mozilla/nicar-2015-2fa-plus,5,5,
